file_name,samp_per_pix,n_rows_image,n_cols_image
1808279506.dcm,1,4096,3328
1940687460.dcm,1,4096,3328
330470271.dcm,1,4096,3328
710070966.dcm,1,4096,3328
1135622896.dcm,1,2776,2082
1581315720.dcm,1,2776,2082
2077252053.dcm,1,2776,2082
922113762.dcm,1,2776,2082
1459651030.dcm,1,2776,2082
391257822.dcm,1,2776,2082
547799199.dcm,1,2776,2082
785106895.dcm,1,2776,2082
1332054193.dcm,1,2776,2082
445479444.dcm,1,2776,2082
511635284.dcm,1,2776,2082
998960294.dcm,1,2776,2082
1440140864.dcm,1,2776,2082
1735958172.dcm,1,2776,2082
449502595.dcm,1,2776,2082
771112289.dcm,1,2776,2082
1262950237.dcm,1,4096,3328
409020787.dcm,1,4096,3328
437232589.dcm,1,4096,3328
466698010.dcm,1,4096,3328
631086172.dcm,1,4096,3328
96410807.dcm,1,4096,3328
1125720921.dcm,1,4096,3328
149127017.dcm,1,4096,3328
1983454218.dcm,1,4096,3328
200656030.dcm,1,4096,3328
1232971547.dcm,1,4096,3328
247535701.dcm,1,4096,3328
552852714.dcm,1,4096,3328
651292882.dcm,1,4096,3328
872443919.dcm,1,4096,3328
1246843119.dcm,1,3328,2560
140307630.dcm,1,3328,2560
1660256909.dcm,1,3328,2560
401074257.dcm,1,3328,2560
428555631.dcm,1,3328,2560
1820267254.dcm,1,4096,3328
1936057727.dcm,1,4096,3328
265967922.dcm,1,4096,3328
353280693.dcm,1,4096,3328
1376178944.dcm,1,2776,2082
1801410390.dcm,1,2776,2082
1856873489.dcm,1,2776,2082
2036124156.dcm,1,2776,2082
169124728.dcm,1,5355,4915
1998005118.dcm,1,5355,4915
30422907.dcm,1,5355,4915
680753558.dcm,1,5355,4915
1751836179.dcm,1,5355,4915
1766579809.dcm,1,5355,4915
1853859232.dcm,1,5355,4915
1874674418.dcm,1,5355,4915
1313053426.dcm,1,3328,2560
1319100141.dcm,1,3328,2560
1745176218.dcm,1,3328,2560
414938297.dcm,1,3328,2560
908963933.dcm,1,3328,2560
1091299886.dcm,1,5355,4915
1251967630.dcm,1,5355,4915
141753012.dcm,1,5355,4915
2044098614.dcm,1,5355,4915
2073201946.dcm,1,5355,4915
60872123.dcm,1,5355,4915
1403144956.dcm,1,2776,2082
1470728408.dcm,1,2776,2082
161313141.dcm,1,2776,2082
1940600237.dcm,1,2776,2082
1191500960.dcm,1,5355,4915
1833570128.dcm,1,5355,4915
3504026.dcm,1,5355,4915
894425878.dcm,1,5355,4915
1333367377.dcm,1,2294,1914
1836948422.dcm,1,2294,1914
2037175716.dcm,1,2294,1914
286984988.dcm,1,2294,1914
1654312988.dcm,1,2776,2082
1961925092.dcm,1,2776,2082
592458129.dcm,1,2776,2082
925338778.dcm,1,2776,2082
1477187840.dcm,1,4096,3328
516022770.dcm,1,4096,3328
657579576.dcm,1,4096,3328
874803801.dcm,1,4096,3328
1232505180.dcm,1,4096,3328
124830510.dcm,1,4096,3328
1472896625.dcm,1,4096,3328
413769565.dcm,1,4096,3328
91552357.dcm,1,4096,3328
1363850140.dcm,1,5355,4915
1791481324.dcm,1,5355,4915
2006058323.dcm,1,5355,4915
232075631.dcm,1,5355,4915
1642770745.dcm,1,4096,3328
595553693.dcm,1,4096,3328
839802281.dcm,1,4096,3328
852827418.dcm,1,4096,3328
1173619714.dcm,1,4096,3328
1642617990.dcm,1,4096,3328
2062975412.dcm,1,4096,3328
710662530.dcm,1,4096,3328
1518962287.dcm,1,2776,2082
2070093064.dcm,1,2776,2082
580767727.dcm,1,2776,2082
621680491.dcm,1,2776,2082
1883939835.dcm,1,4096,3328
472273357.dcm,1,4096,3328
620213939.dcm,1,4096,3328
762909887.dcm,1,4096,3328
1313633075.dcm,1,4096,3328
1326232078.dcm,1,4096,3328
1511965363.dcm,1,4096,3328
1608730868.dcm,1,4096,3328
1895834793.dcm,1,4096,3328
1416816844.dcm,1,2776,2082
1539789341.dcm,1,2776,2082
1747379922.dcm,1,2776,2082
367120899.dcm,1,2776,2082
1054310693.dcm,1,2776,2082
1835864821.dcm,1,2776,2082
436775180.dcm,1,2776,2082
793633631.dcm,1,2776,2082
1503724119.dcm,1,4096,3328
1565740402.dcm,1,4096,3328
1681459003.dcm,1,4096,3328
170926494.dcm,1,4096,3328
1746682885.dcm,1,3328,2560
475678351.dcm,1,4096,3328
566661824.dcm,1,3328,2560
860684581.dcm,1,4096,3328
925570271.dcm,1,4096,3328
1095919808.dcm,1,4096,3328
1658085176.dcm,1,4096,3328
1984614128.dcm,1,4096,3328
206677090.dcm,1,4096,3328
10186867.dcm,1,4096,3328
1069498304.dcm,1,4096,3328
2039224756.dcm,1,4096,3328
70388030.dcm,1,4096,3328
1436294591.dcm,1,4096,3328
1683003622.dcm,1,4096,3328
290681802.dcm,1,4096,3328
376557423.dcm,1,4096,3328
1093403037.dcm,1,4096,3328
1168255038.dcm,1,4096,3328
1863099083.dcm,1,4096,3328
359917515.dcm,1,4096,3328
398240859.dcm,1,4096,3328
1001171569.dcm,1,4096,3328
1599194598.dcm,1,4096,3328
1799575827.dcm,1,4096,3328
401065812.dcm,1,4096,3328
1422208643.dcm,1,5355,4915
636634539.dcm,1,5355,4915
685125518.dcm,1,5355,4915
870488109.dcm,1,5355,4915
1738860016.dcm,1,3328,2560
1871020950.dcm,1,3328,2560
458783852.dcm,1,3328,2560
60977990.dcm,1,3328,2560
1137260294.dcm,1,4096,3328
1538630253.dcm,1,4096,3328
79554116.dcm,1,4096,3328
869590695.dcm,1,4096,3328
1437179461.dcm,1,2776,2082
1544858746.dcm,1,2776,2082
1596867082.dcm,1,2776,2082
165611851.dcm,1,2776,2082
1411480553.dcm,1,3328,2560
1746289213.dcm,1,3328,2560
181698506.dcm,1,3328,2560
2041621349.dcm,1,3328,2560
349765868.dcm,1,3328,2560
871053270.dcm,1,3328,2560
994971273.dcm,1,3328,2560
1149269040.dcm,1,2776,2082
142468702.dcm,1,2776,2082
515845510.dcm,1,2776,2082
959374336.dcm,1,2776,2082
1712768155.dcm,1,4096,3328
1935361867.dcm,1,4096,3328
2125478859.dcm,1,4096,3328
387006708.dcm,1,4096,3328
1107938092.dcm,1,2776,2082
1343715226.dcm,1,2776,2082
1404996033.dcm,1,2776,2082
1775678618.dcm,1,2776,2082
1053337709.dcm,1,4096,3328
1589597272.dcm,1,4096,3328
1670844246.dcm,1,4096,3328
32103557.dcm,1,4096,3328
1801031043.dcm,1,5355,4915
2103763517.dcm,1,5355,4915
590607886.dcm,1,5355,4915
622707364.dcm,1,5355,4915
1006633290.dcm,1,5355,4915
1086369656.dcm,1,5355,4915
1814355972.dcm,1,5355,4915
470574619.dcm,1,5355,4915
1358047396.dcm,1,3328,2560
1362288007.dcm,1,3328,2560
1662010857.dcm,1,3328,2560
178887959.dcm,1,3328,2560
266459485.dcm,1,3328,2560
555368902.dcm,1,3328,2560
1298841383.dcm,1,4096,3328
378480143.dcm,1,4096,3328
629141050.dcm,1,4096,3328
841294424.dcm,1,4096,3328
870878104.dcm,1,4096,3328
1565708984.dcm,1,4096,3328
1749984785.dcm,1,4096,3328
1809083209.dcm,1,4096,3328
2016333104.dcm,1,4096,3328
1283664677.dcm,1,2776,2082
1447477829.dcm,1,2776,2082
198478912.dcm,1,2776,2082
267866212.dcm,1,2776,2082
1563420217.dcm,1,5355,4915
174058984.dcm,1,5355,4915
2037663156.dcm,1,5355,4915
864125975.dcm,1,5355,4915
1113871.dcm,1,5355,4915
1384716683.dcm,1,5355,4915
1769197567.dcm,1,5355,4915
328869655.dcm,1,5355,4915
1692291457.dcm,1,4096,3328
1974771206.dcm,1,4096,3328
426614035.dcm,1,4096,3328
456312224.dcm,1,4096,3328
8667377.dcm,1,4096,3328
1611393616.dcm,1,4096,3328
1687450637.dcm,1,4096,3328
1727184438.dcm,1,4096,3328
243098654.dcm,1,4096,3328
746831554.dcm,1,4096,3328
807771716.dcm,1,4096,3328
1607944853.dcm,1,3328,2560
322502122.dcm,1,3328,2560
560652622.dcm,1,3328,2560
894238447.dcm,1,3328,2560
980034173.dcm,1,3328,2560
1081282359.dcm,1,4096,3328
1268634694.dcm,1,4096,3328
1351550814.dcm,1,4096,3328
1818492442.dcm,1,4096,3328
2057437207.dcm,1,4096,3328
301558578.dcm,1,4096,3328
1053974923.dcm,1,3328,2560
1250707892.dcm,1,3328,2560
1743624353.dcm,1,3328,2560
1849675642.dcm,1,3328,2560
771276953.dcm,1,3328,2560
128341490.dcm,1,4096,3328
427117589.dcm,1,4096,3328
708504665.dcm,1,4096,3328
716995354.dcm,1,4096,3328
1007476861.dcm,1,3328,2560
1984994348.dcm,1,3328,2560
2128603347.dcm,1,3328,2560
350357933.dcm,1,3328,2560
116073416.dcm,1,3062,2394
1649320455.dcm,1,3062,2394
1708836992.dcm,1,3062,2394
204546379.dcm,1,3062,2394
933587745.dcm,1,3062,2394
1620761178.dcm,1,4096,3328
1757846451.dcm,1,4096,3328
220192305.dcm,1,4096,3328
670897763.dcm,1,4096,3328
1347996831.dcm,1,3328,2560
1483858200.dcm,1,3328,2560
1653166853.dcm,1,3328,2560
1713405182.dcm,1,3328,2560
1069263449.dcm,1,3062,2394
1303866241.dcm,1,3062,2394
2086674517.dcm,1,3062,2394
295432434.dcm,1,3062,2394
927776833.dcm,1,3062,2394
1193133563.dcm,1,4096,3328
1364556093.dcm,1,4096,3328
1809378517.dcm,1,4096,3328
998187143.dcm,1,4096,3328
1028481261.dcm,1,2776,2082
190523278.dcm,1,2776,2082
2126417426.dcm,1,2776,2082
423620161.dcm,1,2776,2082
1534937449.dcm,1,2776,2082
1622726742.dcm,1,2776,2082
1818290464.dcm,1,2776,2082
446374197.dcm,1,2776,2082
1131843363.dcm,1,4096,3328
1142087419.dcm,1,4096,3328
1335641216.dcm,1,4096,3328
1540473012.dcm,1,4096,3328
1607080612.dcm,1,4096,3328
1804974919.dcm,1,4096,3328
778880048.dcm,1,4096,3328
799438815.dcm,1,4096,3328
934403314.dcm,1,4096,3328
946331737.dcm,1,4096,3328
1036635644.dcm,1,5355,4915
1382844282.dcm,1,5355,4915
1745337178.dcm,1,5355,4915
34667462.dcm,1,5355,4915
1250024161.dcm,1,4096,3328
1345649952.dcm,1,4096,3328
1360921728.dcm,1,4096,3328
138001323.dcm,1,4096,3328
1414382599.dcm,1,4096,3328
1448500732.dcm,1,4096,3328
1540647430.dcm,1,4096,3328
369906792.dcm,1,4096,3328
1694727996.dcm,1,2776,2082
1949203632.dcm,1,2776,2082
562255949.dcm,1,2776,2082
581213472.dcm,1,2776,2082
2093213969.dcm,1,2776,2082
585642664.dcm,1,2776,2082
715807839.dcm,1,2776,2082
807476548.dcm,1,2776,2082
12969572.dcm,1,2776,2082
1314312994.dcm,1,2776,2082
1434846137.dcm,1,2776,2082
234474279.dcm,1,2776,2082
1003207625.dcm,1,4096,3328
1961719302.dcm,1,4096,3328
724982989.dcm,1,4096,3328
814567985.dcm,1,4096,3328
117459780.dcm,1,5355,4915
1847305084.dcm,1,5355,4915
1848722586.dcm,1,5355,4915
2121144569.dcm,1,5355,4915
1036735894.dcm,1,2776,2082
1118475030.dcm,1,2776,2082
2017067693.dcm,1,2776,2082
5927304.dcm,1,2776,2082
765790801.dcm,1,2776,2082
1663272625.dcm,1,2776,2082
182372229.dcm,1,2776,2082
1985272752.dcm,1,2776,2082
2069901794.dcm,1,2776,2082
1141740279.dcm,1,3328,2560
1402635085.dcm,1,3328,2560
1712652661.dcm,1,3328,2560
1774238574.dcm,1,3328,2560
259946490.dcm,1,3328,2560
851402678.dcm,1,3328,2560
1650253937.dcm,1,3328,2560
1666450069.dcm,1,3328,2560
1883439248.dcm,1,3328,2560
56305122.dcm,1,3328,2560
1528767222.dcm,1,4096,3328
1781864046.dcm,1,4096,3328
730687524.dcm,1,4096,3328
89439882.dcm,1,4096,3328
1279269580.dcm,1,5355,4915
147397918.dcm,1,5355,4915
1932432091.dcm,1,5355,4915
2139849460.dcm,1,5355,4915
1548891811.dcm,1,2776,2082
320721732.dcm,1,2776,2082
33319820.dcm,1,2776,2082
768204999.dcm,1,2776,2082
1267474512.dcm,1,4096,3328
1682763726.dcm,1,4096,3328
227013663.dcm,1,4096,3328
689494103.dcm,1,4096,3328
885556143.dcm,1,4096,3328
1010212596.dcm,1,5355,4915
1237438004.dcm,1,5355,4915
1261704993.dcm,1,5355,4915
808270745.dcm,1,5355,4915
1016790821.dcm,1,2294,1914
1062689869.dcm,1,2294,1914
1248172803.dcm,1,2294,1914
200718159.dcm,1,2294,1914
1421482342.dcm,1,5355,4915
1437962882.dcm,1,5355,4915
32914241.dcm,1,5355,4915
411064008.dcm,1,5355,4915
1115339402.dcm,1,4096,3328
1329477169.dcm,1,4096,3328
1553039196.dcm,1,4096,3328
1616828395.dcm,1,4096,3328
1664253916.dcm,1,4096,3328
1873014666.dcm,1,4096,3328
1243123491.dcm,1,4096,3328
1362189670.dcm,1,4096,3328
1652634934.dcm,1,4096,3328
55433599.dcm,1,4096,3328
1140119705.dcm,1,4096,3328
1460513750.dcm,1,4096,3328
1883838453.dcm,1,4096,3328
1985788092.dcm,1,4096,3328
2065570847.dcm,1,4096,3328
611499025.dcm,1,4096,3328
94980815.dcm,1,4096,3328
1460503281.dcm,1,2294,1914
1486895749.dcm,1,2294,1914
1948913569.dcm,1,2294,1914
301878489.dcm,1,2294,1914
1678197948.dcm,1,5355,4915
1975290049.dcm,1,5355,4915
309005418.dcm,1,5355,4915
310819210.dcm,1,5355,4915
1609992622.dcm,1,4096,3328
1934643255.dcm,1,4096,3328
2049109760.dcm,1,4096,3328
705135340.dcm,1,4096,3328
1052881794.dcm,1,4096,3328
2039612198.dcm,1,4096,3328
2089194353.dcm,1,4096,3328
310750418.dcm,1,4096,3328
891153636.dcm,1,4096,3328
1729428460.dcm,1,2294,1914
664386283.dcm,1,2294,1914
670346444.dcm,1,2294,1914
718462925.dcm,1,2294,1914
1209370177.dcm,1,3328,2560
1683523668.dcm,1,3328,2560
1882945473.dcm,1,3328,2560
1888618557.dcm,1,3328,2560
1143959557.dcm,1,4096,3328
2131278360.dcm,1,4096,3328
295590530.dcm,1,4096,3328
964104142.dcm,1,4096,3328
1105783559.dcm,1,4096,3328
1605528925.dcm,1,4096,3328
344284572.dcm,1,4096,3328
471484402.dcm,1,4096,3328
1551237337.dcm,1,4096,3328
1981477112.dcm,1,4096,3328
652141317.dcm,1,4096,3328
821872843.dcm,1,4096,3328
1072605629.dcm,1,3328,2560
137598840.dcm,1,3328,2560
1395906421.dcm,1,3328,2560
282212399.dcm,1,3328,2560
608406262.dcm,1,3328,2560
869251006.dcm,1,3328,2560
1073433215.dcm,1,4096,3328
1917006526.dcm,1,4096,3328
277058515.dcm,1,4096,3328
336302505.dcm,1,4096,3328
1060348306.dcm,1,5355,4915
1860290459.dcm,1,5355,4915
853958699.dcm,1,5355,4915
958391771.dcm,1,5355,4915
1616771871.dcm,1,2776,2082
1775928715.dcm,1,2776,2082
1946067785.dcm,1,2776,2082
973312858.dcm,1,2776,2082
1360056913.dcm,1,4096,3328
389613645.dcm,1,4096,3328
462928251.dcm,1,4096,3328
59378374.dcm,1,4096,3328
624875776.dcm,1,4096,3328
1208358068.dcm,1,4096,3328
1369079044.dcm,1,4096,3328
316391177.dcm,1,4096,3328
51517975.dcm,1,4096,3328
1095642060.dcm,1,4096,3328
1807984665.dcm,1,4096,3328
346499122.dcm,1,4096,3328
977552326.dcm,1,4096,3328
1318928208.dcm,1,2776,2082
1410976280.dcm,1,2776,2082
1604697008.dcm,1,2776,2082
198048430.dcm,1,2776,2082
716994849.dcm,1,2776,2082
1167155238.dcm,1,3328,2560
1383960954.dcm,1,3328,2560
1401230529.dcm,1,3328,2560
1769307372.dcm,1,3328,2560
193674652.dcm,1,3328,2560
1173997311.dcm,1,4096,3328
471407035.dcm,1,4096,3328
688731564.dcm,1,4096,3328
885372048.dcm,1,4096,3328
167198251.dcm,1,4096,3328
205013928.dcm,1,4096,3328
776092893.dcm,1,4096,3328
790084507.dcm,1,4096,3328
2055240789.dcm,1,5355,4915
492702146.dcm,1,5355,4915
558366740.dcm,1,5355,4915
915363360.dcm,1,5355,4915
343129266.dcm,1,2776,2082
369835142.dcm,1,2776,2082
608236107.dcm,1,2776,2082
680393388.dcm,1,2776,2082
904684226.dcm,1,2776,2082
1345249915.dcm,1,4096,3328
1770697870.dcm,1,4096,3328
1907876397.dcm,1,4096,3328
416630477.dcm,1,4096,3328
1554271998.dcm,1,2294,1914
1567679591.dcm,1,2294,1914
1929699528.dcm,1,2294,1914
440161628.dcm,1,2294,1914
524184701.dcm,1,2294,1914
1073410192.dcm,1,2776,2082
1323165841.dcm,1,2776,2082
240912740.dcm,1,2776,2082
805602735.dcm,1,2776,2082
1302254899.dcm,1,4096,3328
1897884654.dcm,1,4096,3328
271741269.dcm,1,4096,3328
406764921.dcm,1,4096,3328
514646450.dcm,1,4096,3328
167807018.dcm,1,4096,3328
1737459479.dcm,1,4096,3328
377106737.dcm,1,4096,3328
787227423.dcm,1,4096,3328
965047953.dcm,1,4096,3328
127594057.dcm,1,2776,2082
479106554.dcm,1,2776,2082
845780125.dcm,1,2776,2082
947097886.dcm,1,2776,2082
1059854595.dcm,1,5355,4915
1117288418.dcm,1,5355,4915
1613768728.dcm,1,5355,4915
166573135.dcm,1,5355,4915
100223830.dcm,1,4096,3328
1566320207.dcm,1,4096,3328
1927053990.dcm,1,4096,3328
310728003.dcm,1,4096,3328
586101376.dcm,1,4096,3328
103127237.dcm,1,2776,2082
1306778499.dcm,1,2776,2082
1359861191.dcm,1,2776,2082
1654789535.dcm,1,2776,2082
1584366642.dcm,1,4096,3328
1674633725.dcm,1,4096,3328
1734348356.dcm,1,4096,3328
1790748888.dcm,1,4096,3328
608100011.dcm,1,4096,3328
703521218.dcm,1,4096,3328
1266227816.dcm,1,4096,3328
1575631054.dcm,1,4096,3328
1704426414.dcm,1,4096,3328
1773604645.dcm,1,4096,3328
200006479.dcm,1,4096,3328
587721863.dcm,1,4096,3328
91955294.dcm,1,4096,3328
975823457.dcm,1,4096,3328
342138650.dcm,1,3328,2560
605047914.dcm,1,3328,2560
842209441.dcm,1,3328,2560
948174864.dcm,1,3328,2560
983872360.dcm,1,3328,2560
1203945.dcm,1,2776,2082
1969574383.dcm,1,2776,2082
220760724.dcm,1,2776,2082
777876033.dcm,1,2776,2082
1065309974.dcm,1,4096,3328
1276256826.dcm,1,4096,3328
1583129880.dcm,1,4096,3328
1786881817.dcm,1,4096,3328
1396394015.dcm,1,2776,2082
292774725.dcm,1,2776,2082
528756216.dcm,1,2776,2082
836873848.dcm,1,2776,2082
1361547019.dcm,1,4096,3328
1740532224.dcm,1,4096,3328
1755532522.dcm,1,4096,3328
734272492.dcm,1,4096,3328
1238146669.dcm,1,4096,3328
1839383720.dcm,1,4096,3328
2046228326.dcm,1,4096,3328
969599996.dcm,1,4096,3328
1169350809.dcm,1,4096,3328
1770855648.dcm,1,4096,3328
693829905.dcm,1,4096,3328
856782041.dcm,1,4096,3328
1156167634.dcm,1,4096,3328
1640601904.dcm,1,4096,3328
1947833528.dcm,1,4096,3328
996814999.dcm,1,4096,3328
1109684443.dcm,1,4096,3328
1247551926.dcm,1,4096,3328
2061844028.dcm,1,3328,2560
249058752.dcm,1,4096,3328
68491.dcm,1,4096,3328
805416872.dcm,1,4096,3328
1263283397.dcm,1,2294,1914
2030075470.dcm,1,2294,1914
810856727.dcm,1,2294,1914
887513752.dcm,1,2294,1914
1774251686.dcm,1,5355,4915
474618622.dcm,1,5355,4915
4830494.dcm,1,5355,4915
968101843.dcm,1,5355,4915
165533054.dcm,1,5355,4915
1923445351.dcm,1,5355,4915
1983059674.dcm,1,5355,4915
909650518.dcm,1,5355,4915
1834706557.dcm,1,2776,2082
285972903.dcm,1,2776,2082
743265059.dcm,1,2776,2082
829439787.dcm,1,2776,2082
1843430778.dcm,1,4096,3328
279164957.dcm,1,4096,3328
594080546.dcm,1,4096,3328
614597318.dcm,1,4096,3328
1951553697.dcm,1,4096,3328
1975097607.dcm,1,4096,3328
2009137259.dcm,1,4096,3328
267805525.dcm,1,4096,3328
1014639533.dcm,1,4096,3328
1169252529.dcm,1,4096,3328
1580648577.dcm,1,4096,3328
457382151.dcm,1,4096,3328
1729113751.dcm,1,3328,2560
1929693760.dcm,1,3328,2560
2114157731.dcm,1,3328,2560
585082522.dcm,1,3328,2560
1520529189.dcm,1,4096,3328
1866282903.dcm,1,4096,3328
372288668.dcm,1,4096,3328
573368293.dcm,1,4096,3328
1369499649.dcm,1,2776,2082
2138785344.dcm,1,2776,2082
56677288.dcm,1,2776,2082
583297993.dcm,1,2776,2082
1496079995.dcm,1,4096,3328
236118556.dcm,1,4096,3328
269478095.dcm,1,4096,3328
362974101.dcm,1,4096,3328
535786162.dcm,1,4096,3328
120929761.dcm,1,4096,3328
1508943511.dcm,1,4096,3328
1626597922.dcm,1,4096,3328
396315996.dcm,1,4096,3328
1153448462.dcm,1,2776,2082
244873631.dcm,1,2776,2082
275846607.dcm,1,2776,2082
924301348.dcm,1,2776,2082
1451118698.dcm,1,3328,2560
181471941.dcm,1,3328,2560
2085161156.dcm,1,3328,2560
260227347.dcm,1,3328,2560
1316977861.dcm,1,2294,1914
1936944501.dcm,1,2294,1914
24720934.dcm,1,2294,1914
278384046.dcm,1,2294,1914
1534360422.dcm,1,5355,4915
1666516375.dcm,1,5355,4915
477535212.dcm,1,5355,4915
512307582.dcm,1,5355,4915
1822261615.dcm,1,2776,2082
505025907.dcm,1,2776,2082
792015341.dcm,1,2776,2082
927297876.dcm,1,2776,2082
1484775079.dcm,1,3328,2560
1966960463.dcm,1,3328,2560
754816117.dcm,1,3328,2560
7667615.dcm,1,3328,2560
1314075834.dcm,1,3062,2394
2083920398.dcm,1,3062,2394
233351266.dcm,1,3062,2394
439532189.dcm,1,3062,2394
1219418013.dcm,1,3328,2560
1223997402.dcm,1,3328,2560
1450627962.dcm,1,3328,2560
1530928857.dcm,1,3328,2560
181940018.dcm,1,3328,2560
272876511.dcm,1,3328,2560
1158486521.dcm,1,3328,2560
1275900215.dcm,1,3328,2560
1635299142.dcm,1,3328,2560
1723173494.dcm,1,3328,2560
1755404065.dcm,1,3328,2560
939522923.dcm,1,3328,2560
152248736.dcm,1,2776,2082
1904823681.dcm,1,2776,2082
1995555438.dcm,1,2776,2082
936769169.dcm,1,2776,2082
1086113697.dcm,1,4096,3328
109297675.dcm,1,4096,3328
1683139460.dcm,1,4096,3328
204333778.dcm,1,4096,3328
752465933.dcm,1,4096,3328
1036813417.dcm,1,3328,2560
631144988.dcm,1,3328,2560
796175815.dcm,1,3328,2560
937370265.dcm,1,3328,2560
1354468351.dcm,1,2776,2082
1535544702.dcm,1,2776,2082
1629562118.dcm,1,2776,2082
563364043.dcm,1,2776,2082
1107103877.dcm,1,4096,3328
1238704607.dcm,1,4096,3328
14972387.dcm,1,4096,3328
2035790613.dcm,1,4096,3328
297299947.dcm,1,4096,3328
1625232223.dcm,1,4096,3328
300532988.dcm,1,4096,3328
507537956.dcm,1,4096,3328
530636080.dcm,1,4096,3328
1217534621.dcm,1,4096,3328
166132839.dcm,1,4096,3328
1663951414.dcm,1,4096,3328
27842827.dcm,1,4096,3328
1552710499.dcm,1,2776,2082
1884662905.dcm,1,2776,2082
193270343.dcm,1,2776,2082
998668292.dcm,1,2776,2082
125432531.dcm,1,3328,2560
1549300533.dcm,1,3328,2560
1826229508.dcm,1,3328,2560
365528698.dcm,1,3328,2560
374115059.dcm,1,3328,2560
809056887.dcm,1,3328,2560
386067946.dcm,1,4096,3328
432505254.dcm,1,4096,3328
774081694.dcm,1,4096,3328
883863733.dcm,1,4096,3328
1018711541.dcm,1,4096,3328
1297211072.dcm,1,4096,3328
1482407974.dcm,1,4096,3328
479588144.dcm,1,4096,3328
1290241129.dcm,1,5355,4915
1504572524.dcm,1,5355,4915
1738691805.dcm,1,5355,4915
421719581.dcm,1,5355,4915
1551894164.dcm,1,5355,4915
2008431416.dcm,1,5355,4915
201157109.dcm,1,5355,4915
966385108.dcm,1,5355,4915
120089186.dcm,1,3328,2560
1274464269.dcm,1,3328,2560
1362869339.dcm,1,3328,2560
1502156938.dcm,1,3328,2560
1718075896.dcm,1,3328,2560
1886755884.dcm,1,3328,2560
1668345139.dcm,1,5355,4915
2126802068.dcm,1,5355,4915
257197372.dcm,1,5355,4915
576670604.dcm,1,5355,4915
1319687546.dcm,1,3328,2560
1523948495.dcm,1,3328,2560
351699139.dcm,1,3328,2560
442178426.dcm,1,3328,2560
770296840.dcm,1,3328,2560
1835254694.dcm,1,2294,1914
185843385.dcm,1,2294,1914
1960294476.dcm,1,2294,1914
245522489.dcm,1,2294,1914
104005142.dcm,1,4096,3328
481655335.dcm,1,4096,3328
704099210.dcm,1,4096,3328
859227027.dcm,1,4096,3328
902537477.dcm,1,4096,3328
1120066448.dcm,1,4096,3328
1199721145.dcm,1,4096,3328
1352285439.dcm,1,4096,3328
1605009927.dcm,1,4096,3328
2063874831.dcm,1,4096,3328
2091712060.dcm,1,4096,3328
528995640.dcm,1,4096,3328
894803199.dcm,1,4096,3328
1390371970.dcm,1,2776,2082
1404448369.dcm,1,2776,2082
565681385.dcm,1,2776,2082
809417753.dcm,1,2776,2082
1112036823.dcm,1,4096,3328
153908506.dcm,1,4096,3328
1810637457.dcm,1,4096,3328
329885758.dcm,1,4096,3328
716378644.dcm,1,4096,3328
1370032095.dcm,1,2776,2082
2001926680.dcm,1,2776,2082
759371375.dcm,1,2776,2082
915895459.dcm,1,2776,2082
1508679282.dcm,1,4096,3328
1649890729.dcm,1,4096,3328
191877569.dcm,1,4096,3328
751150002.dcm,1,4096,3328
107324965.dcm,1,4096,3328
1378086953.dcm,1,4096,3328
1597169404.dcm,1,4096,3328
1777857870.dcm,1,4096,3328
264236358.dcm,1,4096,3328
583009655.dcm,1,4096,3328
1060602294.dcm,1,3328,2560
1468516911.dcm,1,3328,2560
1966293227.dcm,1,3328,2560
281183511.dcm,1,3328,2560
1067234004.dcm,1,2776,2082
1241473233.dcm,1,2776,2082
1808494536.dcm,1,2776,2082
2064219524.dcm,1,2776,2082
1790695949.dcm,1,2776,2082
2144029788.dcm,1,2776,2082
457814493.dcm,1,2776,2082
689611986.dcm,1,2776,2082
1687449057.dcm,1,4096,3328
1741795953.dcm,1,4096,3328
1848898611.dcm,1,4096,3328
592659631.dcm,1,4096,3328
1298862183.dcm,1,2294,1914
383345639.dcm,1,2294,1914
914227636.dcm,1,2294,1914
94062081.dcm,1,2294,1914
1818480601.dcm,1,2776,2082
306490013.dcm,1,2776,2082
562081663.dcm,1,2776,2082
63266771.dcm,1,2776,2082
1291981593.dcm,1,4096,3328
1711539056.dcm,1,4096,3328
2041288507.dcm,1,4096,3328
639535102.dcm,1,4096,3328
1105474461.dcm,1,3328,2560
1761908250.dcm,1,3328,2560
593622848.dcm,1,3328,2560
783172791.dcm,1,3328,2560
1000424108.dcm,1,5355,4915
1436809015.dcm,1,5355,4915
168525761.dcm,1,5355,4915
2037064839.dcm,1,5355,4915
730389650.dcm,1,5355,4915
1010086988.dcm,1,3328,2560
1948160150.dcm,1,3328,2560
2117743989.dcm,1,3328,2560
384561633.dcm,1,3328,2560
437086982.dcm,1,3328,2560
767757725.dcm,1,3328,2560
1244341407.dcm,1,4096,3328
1942142551.dcm,1,4096,3328
32250299.dcm,1,4096,3328
428392156.dcm,1,4096,3328
1244768921.dcm,1,2776,2082
1557228175.dcm,1,2776,2082
758579205.dcm,1,2776,2082
959469231.dcm,1,2776,2082
1492464718.dcm,1,5355,4915
1702143193.dcm,1,5355,4915
539456977.dcm,1,5355,4915
704351862.dcm,1,5355,4915
824693726.dcm,1,5355,4915
