file_name,transfer_syntax_uid
750121109.dcm,1.2.840.10008.1.2.4.90
1034010045.dcm,1.2.840.10008.1.2.4.70
1194797162.dcm,1.2.840.10008.1.2.4.70
559479724.dcm,1.2.840.10008.1.2.4.70
734674259.dcm,1.2.840.10008.1.2.4.70
1428626271.dcm,1.2.840.10008.1.2.4.70
1762561472.dcm,1.2.840.10008.1.2.4.70
1784560712.dcm,1.2.840.10008.1.2.4.70
1918089221.dcm,1.2.840.10008.1.2.4.70
774039624.dcm,1.2.840.10008.1.2.4.70
1007401721.dcm,1.2.840.10008.1.2.4.70
1017363921.dcm,1.2.840.10008.1.2.4.70
1438944952.dcm,1.2.840.10008.1.2.4.70
1501459958.dcm,1.2.840.10008.1.2.4.70
1064534247.dcm,1.2.840.10008.1.2.4.90
1745839118.dcm,1.2.840.10008.1.2.4.90
2025733385.dcm,1.2.840.10008.1.2.4.90
303713767.dcm,1.2.840.10008.1.2.4.90
1106752862.dcm,1.2.840.10008.1.2.4.70
2017027423.dcm,1.2.840.10008.1.2.4.70
2020138104.dcm,1.2.840.10008.1.2.4.70
639571312.dcm,1.2.840.10008.1.2.4.70
745482262.dcm,1.2.840.10008.1.2.4.70
794549382.dcm,1.2.840.10008.1.2.4.70
1211213412.dcm,1.2.840.10008.1.2.4.70
1767654639.dcm,1.2.840.10008.1.2.4.70
261140418.dcm,1.2.840.10008.1.2.4.70
415477495.dcm,1.2.840.10008.1.2.4.70
457443056.dcm,1.2.840.10008.1.2.4.70
1267005278.dcm,1.2.840.10008.1.2.4.90
1494382980.dcm,1.2.840.10008.1.2.4.90
330835678.dcm,1.2.840.10008.1.2.4.90
421465885.dcm,1.2.840.10008.1.2.4.90
1546821623.dcm,1.2.840.10008.1.2.4.70
554413986.dcm,1.2.840.10008.1.2.4.70
568556550.dcm,1.2.840.10008.1.2.4.70
933931804.dcm,1.2.840.10008.1.2.4.70
1555852984.dcm,1.2.840.10008.1.2.4.90
1754317069.dcm,1.2.840.10008.1.2.4.90
1907020197.dcm,1.2.840.10008.1.2.4.90
324409949.dcm,1.2.840.10008.1.2.4.90
766532025.dcm,1.2.840.10008.1.2.4.90
1201873522.dcm,1.2.840.10008.1.2.4.90
1547700446.dcm,1.2.840.10008.1.2.4.90
1725633925.dcm,1.2.840.10008.1.2.4.90
363565620.dcm,1.2.840.10008.1.2.4.90
1168151133.dcm,1.2.840.10008.1.2.4.90
1557115171.dcm,1.2.840.10008.1.2.4.90
1890603985.dcm,1.2.840.10008.1.2.4.90
273688221.dcm,1.2.840.10008.1.2.4.90
1190180041.dcm,1.2.840.10008.1.2.4.90
1221450809.dcm,1.2.840.10008.1.2.4.90
1227012058.dcm,1.2.840.10008.1.2.4.90
330024400.dcm,1.2.840.10008.1.2.4.90
546342563.dcm,1.2.840.10008.1.2.4.90
1617719061.dcm,1.2.840.10008.1.2.4.90
2029499174.dcm,1.2.840.10008.1.2.4.90
2081974257.dcm,1.2.840.10008.1.2.4.90
232249132.dcm,1.2.840.10008.1.2.4.90
1551688257.dcm,1.2.840.10008.1.2.4.90
1685464237.dcm,1.2.840.10008.1.2.4.90
549990132.dcm,1.2.840.10008.1.2.4.90
927086482.dcm,1.2.840.10008.1.2.4.90
2024031437.dcm,1.2.840.10008.1.2.4.90
387805548.dcm,1.2.840.10008.1.2.4.90
6102499.dcm,1.2.840.10008.1.2.4.90
908236001.dcm,1.2.840.10008.1.2.4.90
1129854754.dcm,1.2.840.10008.1.2.4.90
1629940638.dcm,1.2.840.10008.1.2.4.90
1974755584.dcm,1.2.840.10008.1.2.4.90
366323134.dcm,1.2.840.10008.1.2.4.90
1036244742.dcm,1.2.840.10008.1.2.4.90
1078137508.dcm,1.2.840.10008.1.2.4.90
1216233309.dcm,1.2.840.10008.1.2.4.90
426479901.dcm,1.2.840.10008.1.2.4.90
1840261688.dcm,1.2.840.10008.1.2.4.70
1972687956.dcm,1.2.840.10008.1.2.4.70
2042597905.dcm,1.2.840.10008.1.2.4.70
468234101.dcm,1.2.840.10008.1.2.4.70
1030609133.dcm,1.2.840.10008.1.2.4.90
1632529538.dcm,1.2.840.10008.1.2.4.90
1751491562.dcm,1.2.840.10008.1.2.4.90
1966978598.dcm,1.2.840.10008.1.2.4.90
1480851596.dcm,1.2.840.10008.1.2.4.90
2057336093.dcm,1.2.840.10008.1.2.4.90
517551802.dcm,1.2.840.10008.1.2.4.90
834068242.dcm,1.2.840.10008.1.2.4.90
1129509810.dcm,1.2.840.10008.1.2.4.70
1732220752.dcm,1.2.840.10008.1.2.4.70
2123005479.dcm,1.2.840.10008.1.2.4.70
776998051.dcm,1.2.840.10008.1.2.4.70
1589022275.dcm,1.2.840.10008.1.2.4.90
323676833.dcm,1.2.840.10008.1.2.4.90
354157157.dcm,1.2.840.10008.1.2.4.90
735348885.dcm,1.2.840.10008.1.2.4.90
1828186682.dcm,1.2.840.10008.1.2.4.70
2141848177.dcm,1.2.840.10008.1.2.4.70
456923644.dcm,1.2.840.10008.1.2.4.70
89638006.dcm,1.2.840.10008.1.2.4.70
1408161056.dcm,1.2.840.10008.1.2.4.90
1529029706.dcm,1.2.840.10008.1.2.4.90
1726179224.dcm,1.2.840.10008.1.2.4.90
1973080374.dcm,1.2.840.10008.1.2.4.90
431354794.dcm,1.2.840.10008.1.2.4.90
1537930050.dcm,1.2.840.10008.1.2.4.90
160868440.dcm,1.2.840.10008.1.2.4.90
1954951840.dcm,1.2.840.10008.1.2.4.90
2140678343.dcm,1.2.840.10008.1.2.4.90
1254102652.dcm,1.2.840.10008.1.2.4.90
1502110033.dcm,1.2.840.10008.1.2.4.90
1750320690.dcm,1.2.840.10008.1.2.4.90
259758750.dcm,1.2.840.10008.1.2.4.90
1808424516.dcm,1.2.840.10008.1.2.4.90
242715512.dcm,1.2.840.10008.1.2.4.90
3301282.dcm,1.2.840.10008.1.2.4.90
395923657.dcm,1.2.840.10008.1.2.4.90
1233824159.dcm,1.2.840.10008.1.2.4.70
1550418007.dcm,1.2.840.10008.1.2.4.70
1883673295.dcm,1.2.840.10008.1.2.4.70
2097061671.dcm,1.2.840.10008.1.2.4.70
337532637.dcm,1.2.840.10008.1.2.4.70
374298242.dcm,1.2.840.10008.1.2.4.70
1156504489.dcm,1.2.840.10008.1.2.4.90
1242341888.dcm,1.2.840.10008.1.2.4.90
1415408900.dcm,1.2.840.10008.1.2.4.90
1508290555.dcm,1.2.840.10008.1.2.4.90
551888456.dcm,1.2.840.10008.1.2.4.90
1002679701.dcm,1.2.840.10008.1.2.4.70
156987043.dcm,1.2.840.10008.1.2.4.70
615051458.dcm,1.2.840.10008.1.2.4.70
67230777.dcm,1.2.840.10008.1.2.4.70
152928849.dcm,1.2.840.10008.1.2.4.70
1690238014.dcm,1.2.840.10008.1.2.4.70
343889714.dcm,1.2.840.10008.1.2.4.70
779449047.dcm,1.2.840.10008.1.2.4.70
959162548.dcm,1.2.840.10008.1.2.4.70
1125549338.dcm,1.2.840.10008.1.2.4.90
2142737280.dcm,1.2.840.10008.1.2.4.90
225826345.dcm,1.2.840.10008.1.2.4.90
537111273.dcm,1.2.840.10008.1.2.4.90
166331111.dcm,1.2.840.10008.1.2.4.90
349871888.dcm,1.2.840.10008.1.2.4.90
404122403.dcm,1.2.840.10008.1.2.4.90
841983657.dcm,1.2.840.10008.1.2.4.90
1186704559.dcm,1.2.840.10008.1.2.4.90
1342236051.dcm,1.2.840.10008.1.2.4.90
1619364877.dcm,1.2.840.10008.1.2.4.90
297463648.dcm,1.2.840.10008.1.2.4.90
1483872146.dcm,1.2.840.10008.1.2.4.90
1784423475.dcm,1.2.840.10008.1.2.4.90
472411956.dcm,1.2.840.10008.1.2.4.90
777531605.dcm,1.2.840.10008.1.2.4.90
1278738695.dcm,1.2.840.10008.1.2.4.90
1320236498.dcm,1.2.840.10008.1.2.4.90
1450335747.dcm,1.2.840.10008.1.2.4.90
563766200.dcm,1.2.840.10008.1.2.4.90
1033150434.dcm,1.2.840.10008.1.2.4.70
1050262497.dcm,1.2.840.10008.1.2.4.70
1464744279.dcm,1.2.840.10008.1.2.4.70
1749823230.dcm,1.2.840.10008.1.2.4.70
1469752184.dcm,1.2.840.10008.1.2.4.70
1477394579.dcm,1.2.840.10008.1.2.4.70
1842578230.dcm,1.2.840.10008.1.2.4.70
391500809.dcm,1.2.840.10008.1.2.4.70
1277584412.dcm,1.2.840.10008.1.2.4.70
502254329.dcm,1.2.840.10008.1.2.4.70
607289708.dcm,1.2.840.10008.1.2.4.70
614719084.dcm,1.2.840.10008.1.2.4.70
727750731.dcm,1.2.840.10008.1.2.4.70
738094506.dcm,1.2.840.10008.1.2.4.70
1006372051.dcm,1.2.840.10008.1.2.4.70
1099340607.dcm,1.2.840.10008.1.2.4.70
1511753771.dcm,1.2.840.10008.1.2.4.70
2087446976.dcm,1.2.840.10008.1.2.4.70
301039735.dcm,1.2.840.10008.1.2.4.70
1003865662.dcm,1.2.840.10008.1.2.4.70
1075061563.dcm,1.2.840.10008.1.2.4.70
1670567147.dcm,1.2.840.10008.1.2.4.70
193239486.dcm,1.2.840.10008.1.2.4.70
845644976.dcm,1.2.840.10008.1.2.4.70
909894915.dcm,1.2.840.10008.1.2.4.70
1259804343.dcm,1.2.840.10008.1.2.4.70
1360205675.dcm,1.2.840.10008.1.2.4.70
1458191564.dcm,1.2.840.10008.1.2.4.70
1626640097.dcm,1.2.840.10008.1.2.4.70
1873927169.dcm,1.2.840.10008.1.2.4.70
1946856519.dcm,1.2.840.10008.1.2.4.70
213257752.dcm,1.2.840.10008.1.2.4.70
1252932812.dcm,1.2.840.10008.1.2.4.90
1789995418.dcm,1.2.840.10008.1.2.4.90
414564878.dcm,1.2.840.10008.1.2.4.90
904997143.dcm,1.2.840.10008.1.2.4.90
1166852260.dcm,1.2.840.10008.1.2.4.70
1908054619.dcm,1.2.840.10008.1.2.4.70
1958666116.dcm,1.2.840.10008.1.2.4.70
2071944688.dcm,1.2.840.10008.1.2.4.70
2103956468.dcm,1.2.840.10008.1.2.4.70
235205659.dcm,1.2.840.10008.1.2.4.70
4419843.dcm,1.2.840.10008.1.2.4.70
992291508.dcm,1.2.840.10008.1.2.4.70
153067931.dcm,1.2.840.10008.1.2.4.90
1896392868.dcm,1.2.840.10008.1.2.4.90
2118494788.dcm,1.2.840.10008.1.2.4.90
678112990.dcm,1.2.840.10008.1.2.4.90
1245062844.dcm,1.2.840.10008.1.2.4.90
1649657122.dcm,1.2.840.10008.1.2.4.90
1889768018.dcm,1.2.840.10008.1.2.4.90
272242247.dcm,1.2.840.10008.1.2.4.90
1477345153.dcm,1.2.840.10008.1.2.4.70
1622772517.dcm,1.2.840.10008.1.2.4.70
1635513235.dcm,1.2.840.10008.1.2.4.70
1843953157.dcm,1.2.840.10008.1.2.4.70
219956459.dcm,1.2.840.10008.1.2.4.70
346781926.dcm,1.2.840.10008.1.2.4.70
1276051062.dcm,1.2.840.10008.1.2.4.70
130183441.dcm,1.2.840.10008.1.2.4.70
1341280378.dcm,1.2.840.10008.1.2.4.70
1893666394.dcm,1.2.840.10008.1.2.4.70
1294591566.dcm,1.2.840.10008.1.2.4.90
298914064.dcm,1.2.840.10008.1.2.4.90
357438135.dcm,1.2.840.10008.1.2.4.90
8332581.dcm,1.2.840.10008.1.2.4.90
1338848901.dcm,1.2.840.10008.1.2.4.70
2010978594.dcm,1.2.840.10008.1.2.4.70
878504664.dcm,1.2.840.10008.1.2.4.70
928783116.dcm,1.2.840.10008.1.2.4.70
1109164650.dcm,1.2.840.10008.1.2.4.90
1717279157.dcm,1.2.840.10008.1.2.4.90
2021909313.dcm,1.2.840.10008.1.2.4.90
50907572.dcm,1.2.840.10008.1.2.4.90
1006821991.dcm,1.2.840.10008.1.2.4.70
1165372797.dcm,1.2.840.10008.1.2.4.70
1787834927.dcm,1.2.840.10008.1.2.4.70
1792784474.dcm,1.2.840.10008.1.2.4.70
2134134659.dcm,1.2.840.10008.1.2.4.70
1013691803.dcm,1.2.840.10008.1.2.4.70
1203123196.dcm,1.2.840.10008.1.2.4.70
1652537920.dcm,1.2.840.10008.1.2.4.70
1827516400.dcm,1.2.840.10008.1.2.4.70
1860548571.dcm,1.2.840.10008.1.2.4.70
700303309.dcm,1.2.840.10008.1.2.4.90
718758455.dcm,1.2.840.10008.1.2.4.90
8434419.dcm,1.2.840.10008.1.2.4.90
9808556.dcm,1.2.840.10008.1.2.4.90
1465495964.dcm,1.2.840.10008.1.2.4.70
1671936115.dcm,1.2.840.10008.1.2.4.70
1800679483.dcm,1.2.840.10008.1.2.4.70
332301051.dcm,1.2.840.10008.1.2.4.70
576374840.dcm,1.2.840.10008.1.2.4.70
1326840032.dcm,1.2.840.10008.1.2.4.70
1544557550.dcm,1.2.840.10008.1.2.4.70
1969589039.dcm,1.2.840.10008.1.2.4.70
529808972.dcm,1.2.840.10008.1.2.4.70
816596492.dcm,1.2.840.10008.1.2.4.70
1157376930.dcm,1.2.840.10008.1.2.4.70
1485562110.dcm,1.2.840.10008.1.2.4.70
1724299402.dcm,1.2.840.10008.1.2.4.70
907296039.dcm,1.2.840.10008.1.2.4.70
1491261943.dcm,1.2.840.10008.1.2.4.70
1962254134.dcm,1.2.840.10008.1.2.4.70
418708021.dcm,1.2.840.10008.1.2.4.70
612410595.dcm,1.2.840.10008.1.2.4.70
938621742.dcm,1.2.840.10008.1.2.4.70
2096159239.dcm,1.2.840.10008.1.2.4.90
550241228.dcm,1.2.840.10008.1.2.4.90
861260215.dcm,1.2.840.10008.1.2.4.90
917995850.dcm,1.2.840.10008.1.2.4.90
1394862273.dcm,1.2.840.10008.1.2.4.90
1553604536.dcm,1.2.840.10008.1.2.4.90
164153679.dcm,1.2.840.10008.1.2.4.90
643469633.dcm,1.2.840.10008.1.2.4.90
104434728.dcm,1.2.840.10008.1.2.4.70
1325811696.dcm,1.2.840.10008.1.2.4.70
1746821136.dcm,1.2.840.10008.1.2.4.70
1911606224.dcm,1.2.840.10008.1.2.4.70
548496879.dcm,1.2.840.10008.1.2.4.70
717695274.dcm,1.2.840.10008.1.2.4.70
751337728.dcm,1.2.840.10008.1.2.4.70
780117187.dcm,1.2.840.10008.1.2.4.70
889023654.dcm,1.2.840.10008.1.2.4.70
100147863.dcm,1.2.840.10008.1.2.4.70
1873897385.dcm,1.2.840.10008.1.2.4.70
2023777159.dcm,1.2.840.10008.1.2.4.70
452488242.dcm,1.2.840.10008.1.2.4.70
91797551.dcm,1.2.840.10008.1.2.4.70
1045395690.dcm,1.2.840.10008.1.2.4.90
1158988448.dcm,1.2.840.10008.1.2.4.90
1335207973.dcm,1.2.840.10008.1.2.4.90
68710060.dcm,1.2.840.10008.1.2.4.90
1302871879.dcm,1.2.840.10008.1.2.4.90
273696199.dcm,1.2.840.10008.1.2.4.90
473043625.dcm,1.2.840.10008.1.2.4.90
921937972.dcm,1.2.840.10008.1.2.4.90
1000415234.dcm,1.2.840.10008.1.2.4.90
1175317343.dcm,1.2.840.10008.1.2.4.90
1249886152.dcm,1.2.840.10008.1.2.4.90
1524038180.dcm,1.2.840.10008.1.2.4.90
1099014277.dcm,1.2.840.10008.1.2.4.90
1495668425.dcm,1.2.840.10008.1.2.4.90
1582443953.dcm,1.2.840.10008.1.2.4.90
1664347128.dcm,1.2.840.10008.1.2.4.90
103739931.dcm,1.2.840.10008.1.2.4.70
1887827168.dcm,1.2.840.10008.1.2.4.70
281368226.dcm,1.2.840.10008.1.2.4.70
871293843.dcm,1.2.840.10008.1.2.4.70
1069897945.dcm,1.2.840.10008.1.2.4.70
1270570049.dcm,1.2.840.10008.1.2.4.70
1948566877.dcm,1.2.840.10008.1.2.4.70
418604111.dcm,1.2.840.10008.1.2.4.70
553609811.dcm,1.2.840.10008.1.2.4.70
950178213.dcm,1.2.840.10008.1.2.4.70
1051339719.dcm,1.2.840.10008.1.2.4.90
1055164072.dcm,1.2.840.10008.1.2.4.90
2096831641.dcm,1.2.840.10008.1.2.4.90
527041517.dcm,1.2.840.10008.1.2.4.90
915291779.dcm,1.2.840.10008.1.2.4.90
1030741848.dcm,1.2.840.10008.1.2.4.90
1408691709.dcm,1.2.840.10008.1.2.4.90
2037294052.dcm,1.2.840.10008.1.2.4.90
41811912.dcm,1.2.840.10008.1.2.4.90
476980839.dcm,1.2.840.10008.1.2.4.90
1283997386.dcm,1.2.840.10008.1.2.4.90
1555302947.dcm,1.2.840.10008.1.2.4.90
1762158205.dcm,1.2.840.10008.1.2.4.90
1975357685.dcm,1.2.840.10008.1.2.4.90
204931263.dcm,1.2.840.10008.1.2.4.70
308449365.dcm,1.2.840.10008.1.2.4.70
381202345.dcm,1.2.840.10008.1.2.4.70
545281852.dcm,1.2.840.10008.1.2.4.70
10719291.dcm,1.2.840.10008.1.2.4.70
1513047386.dcm,1.2.840.10008.1.2.4.70
1901256691.dcm,1.2.840.10008.1.2.4.70
534785176.dcm,1.2.840.10008.1.2.4.70
1861824205.dcm,1.2.840.10008.1.2.4.90
1958132849.dcm,1.2.840.10008.1.2.4.90
255749027.dcm,1.2.840.10008.1.2.4.90
697473467.dcm,1.2.840.10008.1.2.4.90
1169710911.dcm,1.2.840.10008.1.2.4.70
1893867421.dcm,1.2.840.10008.1.2.4.70
1915707246.dcm,1.2.840.10008.1.2.4.70
495594138.dcm,1.2.840.10008.1.2.4.70
664176830.dcm,1.2.840.10008.1.2.4.70
113005529.dcm,1.2.840.10008.1.2.4.90
1738669766.dcm,1.2.840.10008.1.2.4.90
2106342548.dcm,1.2.840.10008.1.2.4.90
486523011.dcm,1.2.840.10008.1.2.4.90
679450379.dcm,1.2.840.10008.1.2.4.90
714547916.dcm,1.2.840.10008.1.2.4.90
1429876928.dcm,1.2.840.10008.1.2.4.70
1433775262.dcm,1.2.840.10008.1.2.4.70
740439778.dcm,1.2.840.10008.1.2.4.70
763370228.dcm,1.2.840.10008.1.2.4.70
1825344557.dcm,1.2.840.10008.1.2.4.90
360125147.dcm,1.2.840.10008.1.2.4.90
484935123.dcm,1.2.840.10008.1.2.4.90
746799993.dcm,1.2.840.10008.1.2.4.90
1089156446.dcm,1.2.840.10008.1.2.4.90
1496059173.dcm,1.2.840.10008.1.2.4.90
2038964246.dcm,1.2.840.10008.1.2.4.90
2071610129.dcm,1.2.840.10008.1.2.4.90
2127261538.dcm,1.2.840.10008.1.2.4.90
101055775.dcm,1.2.840.10008.1.2.4.70
1164742553.dcm,1.2.840.10008.1.2.4.70
1277402622.dcm,1.2.840.10008.1.2.4.70
131920885.dcm,1.2.840.10008.1.2.4.70
1881062342.dcm,1.2.840.10008.1.2.4.70
1389356783.dcm,1.2.840.10008.1.2.4.70
1530485056.dcm,1.2.840.10008.1.2.4.70
1720593351.dcm,1.2.840.10008.1.2.4.70
608269434.dcm,1.2.840.10008.1.2.4.70
1127855363.dcm,1.2.840.10008.1.2.4.90
1881897029.dcm,1.2.840.10008.1.2.4.90
2025746473.dcm,1.2.840.10008.1.2.4.90
854100304.dcm,1.2.840.10008.1.2.4.90
1109165534.dcm,1.2.840.10008.1.2.4.90
1576131453.dcm,1.2.840.10008.1.2.4.90
578901064.dcm,1.2.840.10008.1.2.4.90
63426528.dcm,1.2.840.10008.1.2.4.90
1210707608.dcm,1.2.840.10008.1.2.4.70
1349552238.dcm,1.2.840.10008.1.2.4.70
1816932823.dcm,1.2.840.10008.1.2.4.70
1964438453.dcm,1.2.840.10008.1.2.4.70
1147731478.dcm,1.2.840.10008.1.2.4.70
1995339680.dcm,1.2.840.10008.1.2.4.70
2026358482.dcm,1.2.840.10008.1.2.4.70
746439348.dcm,1.2.840.10008.1.2.4.70
1898994826.dcm,1.2.840.10008.1.2.4.70
226267405.dcm,1.2.840.10008.1.2.4.70
699063243.dcm,1.2.840.10008.1.2.4.70
759678880.dcm,1.2.840.10008.1.2.4.70
1095560565.dcm,1.2.840.10008.1.2.4.70
1648277897.dcm,1.2.840.10008.1.2.4.70
1893390425.dcm,1.2.840.10008.1.2.4.70
315986279.dcm,1.2.840.10008.1.2.4.70
50240343.dcm,1.2.840.10008.1.2.4.90
680543161.dcm,1.2.840.10008.1.2.4.90
772836729.dcm,1.2.840.10008.1.2.4.90
900992546.dcm,1.2.840.10008.1.2.4.90
135399449.dcm,1.2.840.10008.1.2.4.70
1464468179.dcm,1.2.840.10008.1.2.4.70
1540429350.dcm,1.2.840.10008.1.2.4.70
2093041843.dcm,1.2.840.10008.1.2.4.70
824472566.dcm,1.2.840.10008.1.2.4.70
1295506879.dcm,1.2.840.10008.1.2.4.90
1850009427.dcm,1.2.840.10008.1.2.4.90
444489482.dcm,1.2.840.10008.1.2.4.90
688112180.dcm,1.2.840.10008.1.2.4.90
2071252218.dcm,1.2.840.10008.1.2.4.70
43382331.dcm,1.2.840.10008.1.2.4.70
708512491.dcm,1.2.840.10008.1.2.4.70
787188483.dcm,1.2.840.10008.1.2.4.70
1096974519.dcm,1.2.840.10008.1.2.4.70
1462076655.dcm,1.2.840.10008.1.2.4.70
1658697450.dcm,1.2.840.10008.1.2.4.70
1842700865.dcm,1.2.840.10008.1.2.4.70
1364469018.dcm,1.2.840.10008.1.2.4.90
1513837748.dcm,1.2.840.10008.1.2.4.90
187912018.dcm,1.2.840.10008.1.2.4.90
1928819117.dcm,1.2.840.10008.1.2.4.90
1006411650.dcm,1.2.840.10008.1.2.4.90
1023204492.dcm,1.2.840.10008.1.2.4.90
1580154894.dcm,1.2.840.10008.1.2.4.90
351480064.dcm,1.2.840.10008.1.2.4.90
1024872256.dcm,1.2.840.10008.1.2.4.70
1478799643.dcm,1.2.840.10008.1.2.4.70
2013769043.dcm,1.2.840.10008.1.2.4.70
2078823945.dcm,1.2.840.10008.1.2.4.70
49478815.dcm,1.2.840.10008.1.2.4.70
503677846.dcm,1.2.840.10008.1.2.4.70
854105433.dcm,1.2.840.10008.1.2.4.70
962825503.dcm,1.2.840.10008.1.2.4.70
2063250554.dcm,1.2.840.10008.1.2.4.90
327676083.dcm,1.2.840.10008.1.2.4.90
423666052.dcm,1.2.840.10008.1.2.4.90
860168715.dcm,1.2.840.10008.1.2.4.90
123623276.dcm,1.2.840.10008.1.2.4.70
1951769885.dcm,1.2.840.10008.1.2.4.70
426347100.dcm,1.2.840.10008.1.2.4.70
497295844.dcm,1.2.840.10008.1.2.4.70
1111177365.dcm,1.2.840.10008.1.2.4.90
1154550284.dcm,1.2.840.10008.1.2.4.90
1430381547.dcm,1.2.840.10008.1.2.4.90
1458484628.dcm,1.2.840.10008.1.2.4.90
1240590984.dcm,1.2.840.10008.1.2.4.70
2066553162.dcm,1.2.840.10008.1.2.4.70
296251594.dcm,1.2.840.10008.1.2.4.70
89050264.dcm,1.2.840.10008.1.2.4.70
1062260157.dcm,1.2.840.10008.1.2.4.90
1644247511.dcm,1.2.840.10008.1.2.4.90
1702213333.dcm,1.2.840.10008.1.2.4.90
428230425.dcm,1.2.840.10008.1.2.4.90
1052868394.dcm,1.2.840.10008.1.2.4.90
1473873434.dcm,1.2.840.10008.1.2.4.90
1919917687.dcm,1.2.840.10008.1.2.4.90
918651038.dcm,1.2.840.10008.1.2.4.90
1792311881.dcm,1.2.840.10008.1.2.4.90
281872219.dcm,1.2.840.10008.1.2.4.90
766828191.dcm,1.2.840.10008.1.2.4.90
97704560.dcm,1.2.840.10008.1.2.4.90
1153991581.dcm,1.2.840.10008.1.2.4.90
2119278452.dcm,1.2.840.10008.1.2.4.90
230338486.dcm,1.2.840.10008.1.2.4.90
897729944.dcm,1.2.840.10008.1.2.4.90
1406872473.dcm,1.2.840.10008.1.2.4.70
1420153030.dcm,1.2.840.10008.1.2.4.70
561386629.dcm,1.2.840.10008.1.2.4.70
771724637.dcm,1.2.840.10008.1.2.4.70
982883275.dcm,1.2.840.10008.1.2.4.70
118544819.dcm,1.2.840.10008.1.2.4.70
1461202655.dcm,1.2.840.10008.1.2.4.70
1643562919.dcm,1.2.840.10008.1.2.4.70
335847400.dcm,1.2.840.10008.1.2.4.70
810451955.dcm,1.2.840.10008.1.2.4.70
873736292.dcm,1.2.840.10008.1.2.4.70
1201709287.dcm,1.2.840.10008.1.2.4.90
2079609011.dcm,1.2.840.10008.1.2.4.90
2116283458.dcm,1.2.840.10008.1.2.4.90
817497824.dcm,1.2.840.10008.1.2.4.90
1054140927.dcm,1.2.840.10008.1.2.4.70
1089100684.dcm,1.2.840.10008.1.2.4.70
1194653547.dcm,1.2.840.10008.1.2.4.70
1530650190.dcm,1.2.840.10008.1.2.4.70
1685406885.dcm,1.2.840.10008.1.2.4.90
546883187.dcm,1.2.840.10008.1.2.4.90
686555203.dcm,1.2.840.10008.1.2.4.90
827023780.dcm,1.2.840.10008.1.2.4.90
1117610041.dcm,1.2.840.10008.1.2.4.70
1195157957.dcm,1.2.840.10008.1.2.4.70
461025703.dcm,1.2.840.10008.1.2.4.70
476732863.dcm,1.2.840.10008.1.2.4.70
1967856180.dcm,1.2.840.10008.1.2.4.70
1970088741.dcm,1.2.840.10008.1.2.4.70
2095919082.dcm,1.2.840.10008.1.2.4.70
70410190.dcm,1.2.840.10008.1.2.4.70
2099211073.dcm,1.2.840.10008.1.2.4.90
516449511.dcm,1.2.840.10008.1.2.4.90
533878252.dcm,1.2.840.10008.1.2.4.90
990439002.dcm,1.2.840.10008.1.2.4.90
1758740899.dcm,1.2.840.10008.1.2.4.70
244283861.dcm,1.2.840.10008.1.2.4.70
311241010.dcm,1.2.840.10008.1.2.4.70
761526975.dcm,1.2.840.10008.1.2.4.70
1030830054.dcm,1.2.840.10008.1.2.4.90
1301774225.dcm,1.2.840.10008.1.2.4.90
1479820841.dcm,1.2.840.10008.1.2.4.90
99717643.dcm,1.2.840.10008.1.2.4.90
385136989.dcm,1.2.840.10008.1.2.4.70
678575997.dcm,1.2.840.10008.1.2.4.70
898160596.dcm,1.2.840.10008.1.2.4.70
911115543.dcm,1.2.840.10008.1.2.4.70
1147196607.dcm,1.2.840.10008.1.2.4.70
294071088.dcm,1.2.840.10008.1.2.4.70
725524151.dcm,1.2.840.10008.1.2.4.70
957749286.dcm,1.2.840.10008.1.2.4.70
1250098536.dcm,1.2.840.10008.1.2.4.70
1395839147.dcm,1.2.840.10008.1.2.4.70
1968301454.dcm,1.2.840.10008.1.2.4.70
1987140633.dcm,1.2.840.10008.1.2.4.70
1873366708.dcm,1.2.840.10008.1.2.4.90
1955720679.dcm,1.2.840.10008.1.2.4.90
462547127.dcm,1.2.840.10008.1.2.4.90
664782129.dcm,1.2.840.10008.1.2.4.90
141769118.dcm,1.2.840.10008.1.2.4.70
446788404.dcm,1.2.840.10008.1.2.4.70
576690670.dcm,1.2.840.10008.1.2.4.70
641711653.dcm,1.2.840.10008.1.2.4.70
2095554178.dcm,1.2.840.10008.1.2.4.70
542618160.dcm,1.2.840.10008.1.2.4.70
852789656.dcm,1.2.840.10008.1.2.4.70
928524169.dcm,1.2.840.10008.1.2.4.70
1163755527.dcm,1.2.840.10008.1.2.4.90
2025377068.dcm,1.2.840.10008.1.2.4.90
874332046.dcm,1.2.840.10008.1.2.4.90
901759939.dcm,1.2.840.10008.1.2.4.90
1520117112.dcm,1.2.840.10008.1.2.4.90
1627813474.dcm,1.2.840.10008.1.2.4.90
1716131115.dcm,1.2.840.10008.1.2.4.90
704994018.dcm,1.2.840.10008.1.2.4.90
1300553092.dcm,1.2.840.10008.1.2.4.90
1571833054.dcm,1.2.840.10008.1.2.4.90
451323964.dcm,1.2.840.10008.1.2.4.90
957596867.dcm,1.2.840.10008.1.2.4.90
1221986232.dcm,1.2.840.10008.1.2.4.70
1709080611.dcm,1.2.840.10008.1.2.4.70
339317236.dcm,1.2.840.10008.1.2.4.70
569946983.dcm,1.2.840.10008.1.2.4.70
1225478313.dcm,1.2.840.10008.1.2.4.70
